From File,To File,References,From Entities,To Entities
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/InsertDocument.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestParameters.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/InsertDocument.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestWithChecksum.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/InsertDocument.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/IsBooleanConstraint.java",4,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/IsIntegralConstraint.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingEndedConstraint.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingExistsConstraint.java",2,1,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingIDConstraint.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/NotEmpty.java",3,1,3
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/PasswordConstraint.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestParameters.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestWithChecksum.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/JoinPassword.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Password.java",4,3,3
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/LearningDashboard.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/UserSessionConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/LearningDashboard.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Request.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/LearningDashboard.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestParameters.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingInfo.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingExistsConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingInfo.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingIDConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingInfo.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestParameters.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingInfo.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestWithChecksum.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingInfo.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingRunning.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingIDConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingRunning.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestParameters.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingRunning.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestWithChecksum.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingRunning.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Request.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestParameters.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestWithChecksum.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Request.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestWithChecksum.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestParameters.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestWithChecksum.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java",3,3,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/SignOut.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/UserSessionConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/SignOut.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Enter.java",6,1,3
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/SignOut.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Request.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/SignOut.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestParameters.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/SimpleRequest.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestParameters.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/SimpleRequest.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestWithChecksum.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/SimpleRequest.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Stuns.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingEndedConstraint.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Stuns.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingExistsConstraint.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Stuns.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/UserSessionConstraint.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Stuns.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Enter.java",6,1,3
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Stuns.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Request.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Stuns.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestParameters.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Stuns.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/service/SessionService.java",6,4,4
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/NotEmpty.java",8,3,4
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/util/ParamsUtil.java",3,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/GetChecksum.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/GetChecksumConstraint.java",3,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/GetChecksum.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java",12,3,4
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/GetChecksum.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/util/ParamsUtil.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/JoinPassword.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/JoinPasswordConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/JoinPassword.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Password.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/ModeratorPassword.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Password.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/PostChecksum.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/PostChecksumConstraint.java",3,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/PostChecksum.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java",3,2,3
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/PostChecksum.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/service/ValidationService.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/GetChecksumValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/GetChecksumConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/GetChecksumValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java",3,1,3
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/GetChecksumValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/GetChecksum.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/GetChecksumValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/service/ServiceUtils.java",3,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/GetChecksumValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/service/ValidationService.java",2,1,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/GuestPolicyValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/domain/GuestPolicy.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/GuestPolicyValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/domain/UserSession.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/GuestPolicyValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/MeetingService.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/GuestPolicyValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/GuestPolicyConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/GuestPolicyValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/service/ServiceUtils.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/IsBooleanValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/IsBooleanConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/IsIntegralValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/IsIntegralConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/JoinPasswordValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Meeting.java",3,2,3
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/JoinPasswordValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/JoinPasswordConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/JoinPasswordValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/JoinPassword.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/JoinPasswordValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Password.java",5,1,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/JoinPasswordValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/service/ServiceUtils.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/MeetingEndedValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Meeting.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/MeetingEndedValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingEndedConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/MeetingEndedValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/service/ServiceUtils.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/MeetingExistsValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Meeting.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/MeetingExistsValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingExistsConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/MeetingExistsValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/service/ServiceUtils.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/NotEmptyValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/NotEmpty.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/NotNullValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/NotNull.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/PasswordValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/PasswordConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/PatternValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/Pattern.java",3,3,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/PostChecksumValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/PostChecksumConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/PostChecksumValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java",3,1,3
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/PostChecksumValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/PostChecksum.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/PostChecksumValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/service/ServiceUtils.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/PostChecksumValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/service/ValidationService.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/SizeValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/Size.java",4,3,3
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/UserSessionValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/domain/UserSession.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/UserSessionValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/MeetingService.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/UserSessionValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/UserSessionConstraint.java",2,2,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/UserSessionValidator.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/service/ServiceUtils.java",2,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/ParamsProcessorUtil.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/ApiErrors.java",4,1,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/ParamsProcessorUtil.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/ApiParams.java",120,7,68
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/ParamsProcessorUtil.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/domain/BreakoutRoomsParams.java",4,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/ParamsProcessorUtil.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Group.java",5,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/ParamsProcessorUtil.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-common-web/src/main/java/org/bigbluebutton/api/domain/LockSettingsParams.java",4,2,2
