From File,To File,References,From Entities,To Entities
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadTagWatermarkingLocal.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadTagWatermarking.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadTagWatermarkingRemote.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadTagWatermarking.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacade.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/AudioFile.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacade.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/AudioFileInfo.java",2,2,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacade.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/CurrentUser.java",2,2,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacade.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/FileContent.java",2,2,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacade.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/UserRegData.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacade.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/exceptions/BadLoginDataException.java",2,2,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacade.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/exceptions/FailedDownloadException.java",3,3,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacade.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/exceptions/FailedUploadException.java",2,2,1
